likes,sport,followers,statuses_count,text_stemmed,text_lemmatized,text_string
2,chess,126,15867,"['cultur', 'peopl', 'work', 'paint', 'play', 'instrument', 'play', 'chess', 'etc', 'dedic', 'hobbi', 'outsid', 'profess']","['cultured', 'people', 'worked', 'paint', 'play', 'instrument', 'play', 'chess', 'etc', 'dedicated', 'hobby', 'outside', 'profession']",cultured  people  worked  paint  play  instrument  play  chess  etc  dedicated  hobby  outside  profession
0,chess,589,6191,"['vs', 'chess', 'either', 'way']","['v', 'chess', 'either', 'way']",v  chess  either  way
0,chess,138,3381,"['chess', 'whoever', 'get', 'emot', 'first', 'lost']","['chess', 'whoever', 'get', 'emotion', 'first', 'lost']",chess  whoever  get  emotion  first  lost
0,chess,177,1607,"['play', 'tic', 'toe', 'play', 'chess', 'promis', 'step', 'ahead', 'whatev', 'think']","['playing', 'tic', 'toe', 'playing', 'chess', 'promise', 'step', 'ahead', 'whatever', 'think']",playing  tic  toe  playing  chess  promise  step  ahead  whatever  think
5,chess,104,526,"['white', 'play', 'mate', 'four', 'chess', 'puzzl']","['white', 'play', 'mate', 'four', 'chess', 'puzzle']",white  play  mate  four  chess  puzzle
1,chess,206,1381,"['boy', 'minut', 'left', 'bad', 'boy', 'center', 'let', 'chess', 'match', 'begin']","['boy', 'minute', 'left', 'bad', 'boy', 'center', 'let', 'chess', 'match', 'begin']",boy  minute  left  bad  boy  center  let  chess  match  begin
0,chess,193,150,"['golden', 'wing', 'rose']","['golden', 'wing', 'rose']",golden  wing  rose
1,chess,35,1494,"['play', 'black', 'vs', 'result', 'see', 'final', 'posit', 'chess']","['played', 'black', 'v', 'result', 'see', 'final', 'position', 'chess']",played  black  v  result  see  final  position  chess
1,chess,591,71032,"['saw', 'chess', 'say', 'chill', 'also', 'seen', 'chess', 'allow', 'turn', 'weird']","['saw', 'chess', 'say', 'chill', 'also', 'seen', 'chess', 'allowing', 'turn', 'weird']",saw  chess  say  chill  also  seen  chess  allowing  turn  weird
0,chess,368,4563,"['come', 'pictur', 'play', 'chess', 'presid', 'tiddlywink']","['come', 'picture', 'playing', 'chess', 'president', 'tiddlywinks']",come  picture  playing  chess  president  tiddlywinks
4,chess,3055,59442,"['back', 'miner', 'hoax', 'kitti', 'invent', 'dimension', 'chess', 'invent', 'best', 'game']","['back', 'miner', 'hoax', 'kitty', 'invented', 'dimensional', 'chess', 'invent', 'best', 'game']",back  miner  hoax  kitty  invented  dimensional  chess  invent  best  game
0,chess,7,26021,"['make', 'chess', 'board', 'blend', 'pebbl', 'pictur', 'ex']","['make', 'chess', 'board', 'blend', 'pebble', 'picture', 'ex']",make  chess  board  blend  pebble  picture  ex
0,chess,1,14,"['entertain', 'battl', 'alway', 'tell', 'someon', 'whip', 'never', 'seen', 'chess', 'salti', 'love', 'space', 'like', 'grill', 'clear', 'mayb', 'edg', 'bodi']","['entertaining', 'battle', 'always', 'tell', 'someone', 'whipped', 'never', 'seen', 'chess', 'salty', 'love', 'space', 'like', 'grill', 'clear', 'maybe', 'edge', 'body']",entertaining  battle  always  tell  someone  whipped  never  seen  chess  salty  love  space  like  grill  clear  maybe  edge  body
60,chess,52582,50810,"['life', 'short', 'everyth', 'capabl', 'excel', 'act', 'habit', 'therefor', 'need', 'move', 'toward', 'right', 'direct', 'everi', 'day', 'one', 'step', 'time', 'chess']","['life', 'short', 'everything', 'capable', 'excellence', 'act', 'habit', 'therefore', 'need', 'move', 'toward', 'right', 'direction', 'every', 'day', 'one', 'step', 'time', 'chess']",life  short  everything  capable  excellence  act  habit  therefore  need  move  toward  right  direction  every  day  one  step  time  chess
0,chess,591,71032,"['think', 'much', 'thought', 'chess', 'known', 'kind', 'shit', 'see', 'noth', 'crazi', 'cool', 'tell', 'somebodi', 'chill', 'amp', 'let', 'get', 'space', 'see', 'noth', 'caus', 'commot']","['think', 'much', 'thought', 'chess', 'known', 'kind', 'shit', 'see', 'nothing', 'crazy', 'cool', 'telling', 'somebody', 'chill', 'amp', 'let', 'get', 'space', 'see', 'nothing', 'caused', 'commotion']",think  much  thought  chess  known  kind  shit  see  nothing  crazy  cool  telling  somebody  chill  amp  let  get  space  see  nothing  caused  commotion
1,chess,1502,5221,"['impeach', 'expos', 'crimin', 'amp', 'also', 'let', 'us', 'know', 'fake', 'rep', 'play', 'chess', 'other', 'still', 'tri', 'figur', 'checker', 'piec', 'go', 'never', 'interrupt', 'enemi', 'make', 'mistak']","['impeach', 'expose', 'criminality', 'amp', 'also', 'let', 'u', 'know', 'fake', 'rep', 'playing', 'chess', 'others', 'still', 'trying', 'figure', 'checker', 'piece', 'go', 'never', 'interrupt', 'enemy', 'making', 'mistake']",impeach  expose  criminality  amp  also  let  u  know  fake  rep  playing  chess  others  still  trying  figure  checker  piece  go  never  interrupt  enemy  making  mistake
48,chess,12602,4514,"['final', 'talk', 'legend', 'dime', 'drop', 'week', 'like', 'go', 'rose', 'basketbal', 'bill', 'impress', 'age', 'curv', 'chess', 'goat', 'basketbal', 'movi']","['finally', 'talked', 'legend', 'dime', 'drop', 'week', 'like', 'going', 'rose', 'basketball', 'bill', 'impression', 'aging', 'curve', 'chess', 'goat', 'basketball', 'movie']",finally  talked  legend  dime  drop  week  like  going  rose  basketball  bill  impression  aging  curve  chess  goat  basketball  movie
2,chess,9910,26653,"['chess', 'tactic', 'white', 'move', 'win']","['chess', 'tactic', 'white', 'move', 'win']",chess  tactic  white  move  win
438,chess,5511919,236568,"['chess', 'club', 'everybodi', 'winner']","['chess', 'club', 'everybody', 'winner']",chess  club  everybody  winner
0,chess,337,3923,"['oh', 'bring', 'chess', 'board', 'campu', 'one', 'day', 'go']","['oh', 'bring', 'chess', 'board', 'campus', 'one', 'day', 'go']",oh  bring  chess  board  campus  one  day  go
0,chess,123,3844,"['remind', 'grandpa', 'epic', 'defeat', 'chess', 'year', 'past']","['reminding', 'grandpa', 'epic', 'defeat', 'chess', 'year', 'past']",reminding  grandpa  epic  defeat  chess  year  past
0,chess,1702,1752,"['still', 'cri', 'panick', 'server', 'trump', 'financi', 'asphyxi', 'cabal', 'congress', 'took', 'presid', 'trump', 'bait', 'hook', 'line', 'sinker', 'grasp', 'straw', 'play', 'chess', 'play', 'checker']","['still', 'cry', 'panicking', 'server', 'trump', 'financially', 'asphyxiated', 'cabal', 'congress', 'took', 'president', 'trump', 'bait', 'hook', 'line', 'sinker', 'grasping', 'straw', 'play', 'chess', 'play', 'checker']",still  cry  panicking  server  trump  financially  asphyxiated  cabal  congress  took  president  trump  bait  hook  line  sinker  grasping  straw  play  chess  play  checker
0,chess,423,2317,"['long', 'chess', 'sport', 'cheer']","['long', 'chess', 'sport', 'cheer']",long  chess  sport  cheer
0,chess,309,10569,"['play', 'chess']","['play', 'chess']",play  chess
6,chess,2341,46869,"['feel', 'like', 'patriot', 'dangl', 'miss', 'pat', 'wake', 'chess']","['feel', 'like', 'patriot', 'dangling', 'missed', 'pat', 'wake', 'chess']",feel  like  patriot  dangling  missed  pat  wake  chess
0,chess,268,13465,"['even', 'talk', 'there', 'reason', 'call', 'sweet', 'scienc', 'like', 'chess', 'match', 'footwork', 'slip', 'punch', 'half', 'inch', 'counter', 'punch', 'know', 'watch', 'great', 'watch']","['even', 'talking', 'there', 'reason', 'called', 'sweet', 'science', 'like', 'chess', 'match', 'footwork', 'slipping', 'punch', 'half', 'inch', 'counter', 'punching', 'know', 'watching', 'great', 'watch']",even  talking  there  reason  called  sweet  science  like  chess  match  footwork  slipping  punch  half  inch  counter  punching  know  watching  great  watch
0,chess,9988,168255,"['hey', 'man', 'play', 'chess', 'chang', 'come']","['hey', 'man', 'playing', 'chess', 'change', 'coming']",hey  man  playing  chess  change  coming
0,chess,42,4711,"['way', 'number', 'chess', 'checker']","['way', 'number', 'chess', 'checker']",way  number  chess  checker
0,chess,794,5813,"['chess', 'vs', 'myer']","['chess', 'v', 'myers']",chess  v  myers
0,chess,243,10751,"['level', 'think', 'chute', 'ladder', 'three', 'dimension', 'chess']","['level', 'thinking', 'chute', 'ladder', 'three', 'dimensional', 'chess']",level  thinking  chute  ladder  three  dimensional  chess
1,chess,5,32,"['light', 'think', 'chess', 'crew', 'sum', 'shit', 'man', 'whole', 'flow', 'went', 'way', 'ya', 'keep', 'rap']","['light', 'think', 'chess', 'crew', 'sum', 'shit', 'man', 'whole', 'flow', 'went', 'way', 'ya', 'keep', 'rap']",light  think  chess  crew  sum  shit  man  whole  flow  went  way  ya  keep  rap
0,chess,1851,5208,"['chess', 'game', 'lost', 'queen']","['chess', 'game', 'lost', 'queen']",chess  game  lost  queen
0,chess,278,10286,"['call', 'offens', 'abomin', 'good', 'week', 'chess', 'either']","['called', 'offensive', 'abomination', 'good', 'week', 'chess', 'either']",called  offensive  abomination  good  week  chess  either
0,chess,793,32608,"['chess', 'keep', 'real']","['chess', 'keep', 'real']",chess  keep  real
0,chess,186,1623,"['credit', 'like', 'game', 'chess']","['credit', 'like', 'game', 'chess']",credit  like  game  chess
0,chess,104,33383,"['support', 'rt', 'gener', 'gift', 'tulip', 'foundat', 'seek', 'anticip', 'chess', 'union', 'squar']","['support', 'rt', 'generously', 'gifted', 'tulip', 'foundation', 'seek', 'anticipate', 'chess', 'union', 'square']",support  rt  generously  gifted  tulip  foundation  seek  anticipate  chess  union  square
0,chess,1503,34934,"['plan', 'exposur', 'think', 'wake', 'snowflak', 'get', 'talk', 'state', 'dept', 'part', 'get', 'expos', 'play', 'chess', 'domino', 'start', 'fall', 'know', 'anyth', 'chess', 'move']","['planned', 'exposure', 'think', 'wake', 'snowflake', 'getting', 'talk', 'state', 'dept', 'part', 'get', 'exposed', 'playing', 'chess', 'domino', 'start', 'falling', 'know', 'anything', 'chess', 'move']",planned  exposure  think  wake  snowflake  getting  talk  state  dept  part  get  exposed  playing  chess  domino  start  falling  know  anything  chess  move
0,chess,1674,16159,"['inspir', 'stori', 'year', 'old', 'chess', 'prodigi', 'bower']","['inspirational', 'story', 'year', 'old', 'chess', 'prodigy', 'bower']",inspirational  story  year  old  chess  prodigy  bower
27,chess,26806,5087,"['give', 'patriot', 'credit', 'go', 'tough', 'stop', 'josh', 'fourth', 'broke', 'brain', 'got', 'way', 'wors', 'chess']","['give', 'patriot', 'credit', 'going', 'tough', 'stop', 'josh', 'fourth', 'broke', 'brain', 'got', 'way', 'worse', 'chess']",give  patriot  credit  going  tough  stop  josh  fourth  broke  brain  got  way  worse  chess
4,chess,367,87334,"['bit', 'that', 'like', 'mean', 'complet', 'innoc', 'naiv', 'kept', 'certain', 'tender', 'heart', 'fuck', 'yeah', 'man']","['bit', 'thats', 'like', 'mean', 'completely', 'innocent', 'naive', 'kept', 'certain', 'tenderness', 'heart', 'fuck', 'yeah', 'man']",bit  thats  like  mean  completely  innocent  naive  kept  certain  tenderness  heart  fuck  yeah  man
3,chess,367,87334,"['pacifist', 'rout', 'san', 'throne', 'room', 'speech', 'make']","['pacifist', 'route', 'sans', 'throne', 'room', 'speech', 'make']",pacifist  route  sans  throne  room  speech  make
0,chess,5,84,"['chess', 'forc', 'mate', 'ye', 'first', 'move', 'white']","['chess', 'forced', 'mate', 'yes', 'first', 'move', 'white']",chess  forced  mate  yes  first  move  white
0,chess,1103,15859,"['abolish', 'fail', 'univers', 'credit', 'want', 'elect', 'chess', 'leader', 'lost', 'pawn', 'singl', 'move']","['abolish', 'failed', 'universal', 'credit', 'want', 'election', 'chess', 'leader', 'lost', 'pawn', 'single', 'move']",abolish  failed  universal  credit  want  election  chess  leader  lost  pawn  single  move
1,chess,607,17480,['chess'],['chess'],chess
0,chess,278,2537,"['reaction', 'said', 'touch', 'chess']","['reaction', 'said', 'touch', 'chess']",reaction  said  touch  chess
3,chess,8618,37374,"['sure', 'make', 'call', 'pawn', 'get', 'line', 'like', 'game', 'chess', 'make', 'sure', 'put', 'pawn', 'check', 'disrespect', 'howev', 'clear', 'support', 'player', 'like']","['surely', 'making', 'call', 'pawn', 'get', 'line', 'like', 'game', 'chess', 'make', 'sure', 'put', 'pawn', 'check', 'disrespect', 'however', 'clear', 'support', 'player', 'like']",surely  making  call  pawn  get  line  like  game  chess  make  sure  put  pawn  check  disrespect  however  clear  support  player  like
154,chess,7884,10553,"['ding', 'qualifi', 'candid', 'tournament', 'explain', 'success', 'interview', 'work', 'hard', 'love', 'chess', 'like', 'play', 'video', 'game']","['ding', 'qualified', 'candidate', 'tournament', 'explained', 'success', 'interview', 'work', 'hard', 'love', 'chess', 'like', 'play', 'video', 'game']",ding  qualified  candidate  tournament  explained  success  interview  work  hard  love  chess  like  play  video  game
6,chess,5666,1585,"['hell', 'rook', 'talk', 'rook', 'chess']","['hell', 'rook', 'talking', 'rook', 'chess']",hell  rook  talking  rook  chess
5,chess,126,529,"['actual', 'brilliantli', 'leverag', 'two', 'uniqu', 'skill', 'first', 'hand', 'experi', 'amp', 'autocrat', 'think', 'act', 'complex', 'strategi', 'obscur', 'bluf', 'mislead', 'deceiv', 'purpos', 'championship', 'chess']","['actually', 'brilliantly', 'leveraging', 'two', 'unique', 'skill', 'first', 'hand', 'experience', 'amp', 'autocrat', 'think', 'act', 'complex', 'strategy', 'obscuring', 'bluffing', 'misleading', 'deceiving', 'purposed', 'championship', 'chess']",actually  brilliantly  leveraging  two  unique  skill  first  hand  experience  amp  autocrat  think  act  complex  strategy  obscuring  bluffing  misleading  deceiving  purposed  championship  chess
0,chess,355,21627,"['got', 'chess', 'opinion', 'got', 'tho']","['got', 'chess', 'opinion', 'got', 'tho']",got  chess  opinion  got  tho
0,chess,1374,11129,"['beat', 'chess', 'either', 'new', 'flow', 'chess', 'came']","['beat', 'chess', 'either', 'new', 'flow', 'chess', 'came']",beat  chess  either  new  flow  chess  came
4,chess,552,1796,"['put', 'updat', 'list', 'session', 'game', 'librari', 'camp', 'got', 'interact', 'fiction', 'game', 'base', 'learn', 'escap', 'game', 'boardgam', 'chess', 'much', 'librari', 'game', 'central', 'librari', 'th']","['put', 'updated', 'list', 'session', 'game', 'library', 'camp', 'got', 'interactive', 'fiction', 'game', 'based', 'learning', 'escape', 'game', 'boardgames', 'chess', 'much', 'library', 'game', 'central', 'library', 'th']",put  updated  list  session  game  library  camp  got  interactive  fiction  game  based  learning  escape  game  boardgames  chess  much  library  game  central  library  th
0,chess,8,4007,"['watch', 'manila', 'blitz', 'chess', 'master', 'classic']","['watch', 'manila', 'blitz', 'chess', 'master', 'classic']",watch  manila  blitz  chess  master  classic
0,chess,615,5537,"['vs', 'chess', 'got', 'heat']","['v', 'chess', 'got', 'heated']",v  chess  got  heated
0,chess,26,711,"['wow', 'left', 'realli', 'took', 'bait', 'new', 'impeach', 'dumb', 'even', 'see', 'trump', 'leak', 'bidden', 'left', 'ate', 'word', 'chess', 'checker']","['wow', 'left', 'really', 'took', 'bait', 'new', 'impeachment', 'dumb', 'even', 'see', 'trump', 'leaked', 'bidden', 'left', 'ate', 'word', 'chess', 'checker']",wow  left  really  took  bait  new  impeachment  dumb  even  see  trump  leaked  bidden  left  ate  word  chess  checker
0,chess,9,792,"['clandestin', 'secret', 'meet', 'master', 'see', 'headlin']","['clandestine', 'secret', 'meeting', 'master', 'see', 'headline']",clandestine  secret  meeting  master  see  headline
0,chess,998,122093,"['go', 'teach', 'bale', 'sweet', 'potato', 'pie', 'chess', 'pie', 'holiday']","['going', 'teach', 'bale', 'sweet', 'potato', 'pie', 'chess', 'pie', 'holiday']",going  teach  bale  sweet  potato  pie  chess  pie  holiday
0,chess,1470,29340,"['adult', 'chess', 'club', 'locat', 'earlier', 'year', 'west', 'region', 'told', 'kid']","['adult', 'chess', 'club', 'located', 'earlier', 'year', 'west', 'regional', 'told', 'kid']",adult  chess  club  located  earlier  year  west  regional  told  kid
0,chess,36,1388,"['grace', 'unit', 'state', 'save', 'scourg', 'compet', 'good', 'govern', 'exchang', 'chao', 'dimension', 'chess', 'earli', 'morn', 'rage', 'tweet']","['grace', 'united', 'state', 'saved', 'scourge', 'competency', 'good', 'governance', 'exchange', 'chaos', 'dimensional', 'chess', 'early', 'morning', 'rage', 'tweet']",grace  united  state  saved  scourge  competency  good  governance  exchange  chaos  dimensional  chess  early  morning  rage  tweet
451,chess,124,137,"['referendum', 'today', 'would', 'vote']","['referendum', 'today', 'would', 'vote']",referendum  today  would  vote
0,chess,3,172,"['art', 'collect', 'still', 'includ', 'paint', 'given', 'time']","['art', 'collection', 'still', 'include', 'painting', 'given', 'time']",art  collection  still  include  painting  given  time
0,chess,52,2868,"['someon', 'love', 'god', 'pleas', 'explain', 'hell', 'chess', 'checker', 'mean']","['someone', 'love', 'god', 'please', 'explain', 'hell', 'chess', 'checker', 'mean']",someone  love  god  please  explain  hell  chess  checker  mean
